CD_SETOR,SITUACAO,CD_SIT,CD_TIPO,AREA_KM2,CD_REGIAO,NM_REGIAO,CD_UF,NM_UF,CD_MUN,NM_MUN,CD_DIST,NM_DIST,CD_SUBDIST,NM_SUBDIST,CD_BAIRRO,NM_BAIRRO,CD_NU,NM_NU,CD_FCU,NM_FCU,CD_AGLOM,NM_AGLOM,CD_RGINT,NM_RGINT,CD_RGI,NM_RGI,CD_CONCURB,NM_CONCURB,v0001,v0002,v0003,v0004,v0005,v0006,v0007
431440705180109,Urbana,1,0,"0,0354071",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,930,539,539,0,"2,2","0,0350",428
431440705180111,Urbana,1,0,"0,0139138",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,294,259,259,0,"2,0","0,0000",147
431440705180113,Urbana,1,0,"0,0237294",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,691,400,400,0,"2,2","0,0717",321
431440705180114,Urbana,1,0,"0,0228211",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,783,398,398,0,"2,3","0,0704",341
431440705180116,Urbana,1,0,"0,0827443",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,537,235,235,0,"2,6","0,0394",203
431440705180117,Urbana,1,0,"0,2019829",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,178,75,75,0,"2,7","0,0154",65
431440705180118,Urbana,1,0,"0,1001829",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,271,146,146,0,"2,3","0,0254",118
431440705180119,Urbana,2,0,"0,7223302",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,47,21,21,0,"2,8","0,0000",17
431440705180120,Urbana,1,1,"0,4143368",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070036,Vasco Pires,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,1431,548,548,0,"2,9","0,0060",500
431440705180121,Urbana,2,4,"0,8697095",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,7,7,7,0,"2,3","0,0000",3
431440705180122,Urbana,1,1,"0,4042394",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070036,Vasco Pires,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,1058,426,426,0,"3,0","0,0737",353
431440705180123,Urbana,1,0,"0,0895687",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,285,122,122,0,"2,7","0,0093",107
431440705180124,Urbana,1,1,"0,0526541",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070036,Vasco Pires,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,379,148,148,0,"2,9","0,0227",132
431440705180125,Urbana,1,0,"0,0257860",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,82,31,31,0,"3,0","0,0000",27
431440705180126,Urbana,1,1,"0,1030272",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070036,Vasco Pires,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,372,171,171,0,"2,6","0,0142",141
431440705180127,Urbana,1,0,"1,2888745",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,1019,417,417,0,"2,7","0,0133",375
431440705180128,Urbana,1,0,"0,1241785",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,86,51,50,1,"2,5","0,0588",34
431440705180129,Urbana,1,0,"0,3939267",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,607,314,313,1,"2,3","0,0992",252
431440705180130,Urbana,1,1,"0,1041098",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070518,Areal,.,,.,,43144070021,Obelisco - Domingos de Almeida,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,566,207,207,0,"2,9","0,0355",197
431440705190003,Urbana,1,0,"0,2434238",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,841,439,439,0,"2,6","0,1034",319
431440705190004,Urbana,1,0,"0,3793565",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,532,428,428,0,"2,4","0,0090",222
431440705190005,Urbana,1,0,"0,1953189",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,356,271,270,1,"2,4","0,0290",138
431440705190006,Urbana,1,0,"0,1722574",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,381,276,276,0,"2,3","0,0482",166
431440705190007,Urbana,1,0,"0,1661871",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,413,268,268,0,"2,5","0,0655",168
431440705190008,Urbana,1,0,"0,2773385",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,572,338,338,0,"2,5","0,0524",229
431440705190009,Urbana,1,0,"0,2697356",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,403,291,291,0,"2,6","0,0190",158
431440705190010,Urbana,1,0,"0,1962299",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,342,247,247,0,"2,4","0,0414",145
431440705190011,Urbana,1,0,"0,1897867",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,380,244,243,1,"2,4","0,0516",155
431440705190012,Urbana,1,0,"0,2183557",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,603,364,364,0,"2,4","0,0119",253
431440705190014,Urbana,1,0,"0,2336728",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,437,291,291,0,"2,6","0,0479",167
431440705190015,Urbana,1,0,"0,2400210",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,557,307,306,1,"2,4","0,0390",231
431440705190016,Urbana,2,0,"3,8178155",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,626,308,303,5,"2,6","0,0132",228
431440705190017,Urbana,1,0,"0,3206153",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,457,220,220,0,"2,6","0,0457",175
431440705190018,Urbana,1,0,"0,2010119",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,498,272,272,0,"2,7","0,0000",185
431440705190020,Urbana,1,0,"0,2867409",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,568,287,287,0,"2,6","0,0362",221
431440705190021,Urbana,1,0,"0,4034476",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,909,435,435,0,"2,7","0,0299",334
431440705190023,Urbana,1,0,"0,6050302",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,514,282,282,0,"2,7","0,0000",192
431440705190024,Urbana,1,0,"0,7856907",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,623,288,288,0,"2,8","0,0136",221
431440705190025,Urbana,1,0,"0,6008311",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,495,285,285,0,"2,7","0,0378",185
431440705190026,Urbana,1,0,"0,1861962",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,444,158,158,0,"3,0","0,0733",150
431440705190027,Urbana,1,0,"0,1645033",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,357,115,115,0,"3,2","0,0446",112
431440705190028,Urbana,1,0,"0,2356462",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,287,110,110,0,"2,9","0,0404",99
431440705190029,Urbana,1,0,"0,2579539",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,286,101,101,0,"3,0","0,0426",94
431440705190031,Urbana,1,0,"0,1808135",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,556,298,298,0,"2,5","0,0133",226
431440705190032,Urbana,1,1,"0,0129606",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,43144070032,Praça Aratiba,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,63,28,28,0,"2,9","0,0455",22
431440705190033,Urbana,1,0,"0,1095833",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,346,172,172,0,"2,6","0,0458",131
431440705190034,Urbana,1,1,"0,0360792",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,43144070032,Praça Aratiba,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,281,122,122,0,"2,9","0,0000",97
431440705190035,Urbana,2,0,"1,0969096",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,195,90,89,1,"2,7","0,0959",73
431440705190036,Urbana,1,0,"3,2856354",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,1096,478,478,0,"2,8","0,0453",397
431440705190037,Urbana,1,0,"0,4164876",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,1159,566,566,0,"2,4","0,0463",475
431440705190038,Urbana,1,0,"0,5471866",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,558,245,245,0,"2,6","0,0413",218
431440705190039,Urbana,2,0,"6,4560855",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,738,302,300,2,"2,9","0,0632",253
431440705190040,Urbana,1,1,"0,0394405",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,43144070072,Val Verde,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,280,131,131,0,"2,8","0,1616",99
431440705190041,Urbana,2,4,"2,0853611",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,0,0,0,0,"0,0","0,0000",0
431440705190042,Urbana,1,1,"0,0834236",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070519,Laranjal/Z3,.,,.,,43144070031,Pontal da Barra,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,113,53,53,0,"3,2","0,0000",35
431440705200001,Urbana,1,0,"0,0518147",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,433,200,200,0,"2,5","0,0857",175
431440705200002,Urbana,1,0,"0,0812125",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,568,274,274,0,"2,5","0,0446",224
431440705200003,Urbana,1,0,"0,0622115",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,608,264,264,0,"2,7","0,0354",226
431440705200004,Urbana,1,0,"0,0770108",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,572,248,247,1,"2,6","0,0189",212
431440705200005,Urbana,1,0,"0,0754891",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,569,300,300,0,"2,3","0,0244",246
431440705200007,Urbana,1,0,"0,0207762",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,464,312,312,0,"1,9","0,0335",239
431440705200008,Urbana,1,0,"0,0236990",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,512,340,340,0,"1,9","0,0072",276
431440705200009,Urbana,1,0,"0,0097673",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,219,160,160,0,"1,8","0,0082",122
431440705200010,Urbana,1,0,"0,0359999",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,240,192,192,0,"1,8","0,0146",137
431440705200011,Urbana,1,0,"0,0215770",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,259,159,159,0,"2,0","0,0231",130
431440705200012,Urbana,1,0,"0,0224514",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,268,206,206,0,"1,7","0,0701",157
431440705200013,Urbana,1,0,"0,0700368",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,938,722,722,0,"1,8","0,0267",525
431440705200014,Urbana,1,1,"0,0196894",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,43144070039,Vila Dulce - Belo Horizonte,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,280,110,110,0,"3,0","0,0435",92
431440705200015,Urbana,1,1,"0,0081879",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,43144070039,Vila Dulce - Belo Horizonte,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,82,26,26,0,"3,4","0,0000",24
431440705200016,Urbana,1,0,"0,0548397",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,522,200,200,0,"2,7","0,0262",191
431440705200017,Urbana,1,0,"0,0432014",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,546,212,212,0,"2,9","0,0376",186
431440705200018,Urbana,1,0,"0,0538544",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,698,284,284,0,"2,7","0,0117",257
431440705200019,Urbana,1,0,"0,0317460",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,440,186,186,0,"2,6","0,0238",168
431440705200020,Urbana,1,0,"0,0734581",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,1043,404,404,0,"2,9","0,0140",358
431440705200021,Urbana,1,0,"0,0406415",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,517,222,222,0,"2,7","0,0311",193
431440705200022,Urbana,1,0,"0,0542914",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,717,307,307,0,"2,6","0,0328",274
431440705200023,Urbana,1,0,"0,0459850",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,656,260,260,0,"2,8","0,0215",233
431440705200024,Urbana,1,0,"0,0430563",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,557,234,234,0,"2,6","0,0000",215
431440705200025,Urbana,1,7,"0,0017979",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,11,1,0,1,"0,0","0,0000",0
431440705200026,Urbana,1,0,"0,0552709",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,468,189,189,0,"2,7","0,0640",172
431440705200027,Urbana,1,0,"0,0673590",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,884,327,327,0,"2,9","0,0033",303
431440705200028,Urbana,1,0,"0,0821818",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,735,294,294,0,"2,7","0,0185",271
431440705200029,Urbana,1,0,"0,0672006",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,536,237,236,1,"2,6","0,0191",209
431440705200031,Urbana,1,0,"0,0654990",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,793,352,352,0,"2,6","0,0355",310
431440705200032,Urbana,1,0,"0,0535465",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,737,338,338,0,"2,5","0,0722",291
431440705200034,Urbana,1,0,"0,0479900",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,601,254,254,0,"2,7","0,0320",219
431440705200035,Urbana,1,0,"0,0218150",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,276,121,121,0,"2,7","0,0196",102
431440705200037,Urbana,1,0,"0,0098350",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,251,200,200,0,"1,9","0,0530",132
431440705200038,Urbana,1,0,"0,0261612",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,352,126,126,0,"3,3","0,0280",107
431440705200040,Urbana,1,0,"0,0669823",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,424,197,197,0,"2,5","0,0238",168
431440705200041,Urbana,1,0,"0,0145601",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,601,360,360,0,"2,1","0,0804",286
431440705200044,Urbana,2,0,"3,8113258",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,364,199,199,0,"2,8","0,0077",130
431440705200045,Urbana,1,0,"0,0204082",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,447,260,260,0,"2,1","0,0519",212
431440705200046,Urbana,1,0,"0,3522118",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,748,248,248,0,"3,2","0,0128",235
431440705200047,Urbana,1,0,"0,0165048",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,412,302,302,0,"1,7","0,0661",242
431440705200048,Urbana,1,4,"0,0165108",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,0,0,0,0,"0,0","0,0000",0
431440705200049,Urbana,1,0,"0,0775962",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,386,171,171,0,"2,4","0,0000",160
431440705200050,Urbana,1,0,"0,0616729",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,710,432,432,0,"2,0","0,0338",355
431440705200051,Urbana,1,0,"0,0142495",4,Sul,43,Rio Grande do Sul,4314407,Pelotas,431440705,Pelotas,43144070520,São Gonçalo,.,,.,,.,,.,,4302,Pelotas,430009,Pelotas,4314407,Pelotas/RS,131,104,104,0,"1,7","0,0526",76
